rarity	form-count	obtain	involve	max-base-level	max-plus-level	egg-1	egg-2	true-form	ultra-form	talents	version	orb-count	xp-curve	involve-description	ultra-involve-description	level-curve	obtain-stage	trueform-stage	fandom-name
1	2	貓咪大怪盜完成任務後領取	尚未開放	50	0						80900		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Fatherly_Cat_(Shopkeeper)_(Special_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|2!38|2!36|1!37|1!39|5!40		0|62|10|5|50|3|3|0|0|0|0|83|7|-1|0|11|10|10|100|0|0|0|0|0|0|11|7|-1|0|25|10|50|500|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	81000	1	#	第3進化後體力上升！<br>同時必定能打飛無屬性敵人<br>並使其動作變慢！		2			Relentless_Gladios_(Uber_Rare_Cat)
4	3	梅露可物語活動轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|3!36|6!40			81000		#	第3進化後能發射波動攻擊！		2			Eyewaltz_(Uber_Rare_Cat)
2	2	「藍色衝擊」中可獲得	尚未開放	50	0						81000		@			3	10|33|0|藍色衝擊 - 河豚星球　超極難		Mightycat_(Rare_Cat)
2	2	快打旋風合作關卡可獲得	尚未開放	50	0						81005		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|137|11|快打旋風HARD - 最終最兇		Ryu_Cat_(Rare_Cat)
1	2	快打旋風合作登入獎章中可獲得	尚未開放	50	0						81005		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Chun-Li_Cat_(Special_Cat)
5	2	快打旋風合作轉蛋獎章可獲得	尚未開放	50	9						81005		#			2			Akuma_(Legend_Rare_Cat)
4	3	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70			1000000!0|3!40			81005		#	第3進化後更容易施放渾身一擊<br>取得體力下降時<br>攻擊力上升的能力！		2			Ryu_(Uber_Rare_Cat)
4	2	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70						81005		#			2			Chun-Li_(Uber_Rare_Cat)
4	2	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70						81005		#			2			Guile_(Uber_Rare_Cat)
4	2	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70						81005		#			2			Zangief_(Uber_Rare_Cat)
4	2	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70						81005		#			2			Blanka_(Uber_Rare_Cat)
4	2	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70						81005		#			2			Dhalsim_(Uber_Rare_Cat)
4	2	快打旋風合作轉蛋獎章可獲得	尚未開放	60	70						81005		#			2			Ken_(Uber_Rare_Cat)
2	2	快打旋風合作關卡可獲得	尚未開放	50	0						81005		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|162|1|New Challenger - 炸裂！赤鴉豪焦破　極難		Akuma_Giraffe_(Rare_Cat)
4	3	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|10!43|1!42|1!44		0|26|10|20|200|0|0|0|0|0|0|32|8|-1|0|63|0|0|0|0|0|0|0|0|0|85|9|-1|0|27|10|1|10|0|0|0|0|0|0|29|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90000	1	#	第3進化後體力與攻擊力上升！<br>同時攻擊力會更容易上升<br>還能使毒擊與烈波傷害無效化！		2			Lasvoss_(Uber_Rare_Cat)
3	2	期間限定稀有轉蛋活動中可獲得	尚未開放	50	70						90000		$			2			Good-Luck_Ebisu_(Super_Rare_Cat)
2	3	「奈落門」中可獲得	活動關卡「絕・奈落門」中可獲得Lv20可進化	50	0						90000		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|217|0|奈落門 - 極樂淨土　超極難	1|296|1|絕・奈落門 - 阿龜的冥府茶館　超極難	Medusa_Cat_(Rare_Cat)
3	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|2!160|3!40		0|6|0|0|0|0|0|0|0|0|0|6|6|-1|0|37|0|0|0|0|0|0|0|0|0|37|6|-1|0|20|10|16|70|0|0|0|0|0|0|20|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90000	1	$	第3進化後體力上升！<br>且取得了打飛惡魔的能力！		2			Nymph_Cat_(Super_Rare_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|3!30|2!31|2!32|1!34|2!38			90000		@	第3進化後體力上升！<br>還可使動作變慢效果無效化！		3			Wushu_Cat_(Rare_Cat)
2	2	東京スカイツリー合作關卡可獲得	尚未開放	50	0						90000		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|125|2|シャクレルプラネット - いってみるから！ 初級		Sorakara_(Rare_Cat)
4	3	稀有轉蛋活動「超古代勇者 超級靈魂勇者」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|4!36|3!37|8!39|2!42		0|33|0|0|0|0|0|0|0|0|0|33|9|-1|0|60|10|0|0|3|30|0|0|0|0|93|8|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90100	1	#	第3進化後體力與攻擊力上升！<br>並取得有時候可以詛咒天使敵人的能力！		2			Kintaro_(Uber_Rare_Cat)
4	2	期間限定稀有轉蛋活動「聖誕美少女」中可獲得	尚未開放	60	70						90100		#			2			Snow_Angel_Twinstars_(Uber_Rare_Cat)
2	3	「古王妃飛來」中可獲得	活動關卡「絕・古王妃飛來」中可獲得Lv20可進化	50	0						90100		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|220|0|古王妃飛來 - I'll Bee Bug　超極難	1|383|1|絶・古王妃飛来 - Be Bee クイーン 超極ムズ	Slime_Cat_(Rare_Cat)
2	3	「聖者波普降臨」中可獲得	活動關卡「絕・聖者波普降臨」中可獲得Lv20可進化	50	0						90100		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300	第3進化後		3	1|219|0|聖者波普降臨 - 聖女小姐姐　超極難	1|381|1|絕・聖者波普降臨 - 獻給天使邪惡之歌 超極難	Cossack_Cat_(Rare_Cat)
4	2	稀有轉蛋活動「超級貓咪祭」中可獲得	尚未開放	60	70						90200		#			2			Kasli_the_Scourge_(Uber_Rare_Cat)
4	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	60	70						90200		#			2			Herme_(Uber_Rare_Cat)
2	3	「暗沼幽靈」中可獲得	活動關卡「絕・暗沼幽靈」取得後Lv20可進化	50	0						90200		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	10|39|0|暗沼幽靈 - 像那河流般 超極難	1|243|1|絕・暗沼幽靈 - 水邊環凶保全運動 超極難	Teacher_BearCat_(Rare_Cat)
1	3	通過真傳奇故事「粉粿金礦」最終關卡可獲得	使用足夠的XP及貓薄荷可進化	50	0			1000000!0|5!167|5!168|3!184			90200		#	第3進化後體力、<br>射程與攻擊力上升！<br>更獲得了超生命體和超獸特效！		0	9|20|5|粉粿金礦 - 豁命一把鏟		Urs_&_Fenrir_(Special_Cat)
4	3	稀有轉蛋活動「逆襲的黑暗英雄」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!43|2!42		0|5|0|0|0|0|0|0|0|0|0|5|9|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90300	1	#	第3進化後變為只能攻擊<br>異星戰士與古代種，但是能<br>使封印我方角色特殊效果的古代詛咒無效化！		2			Sharpshooter_Saki_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「究極降臨巨神宙斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|5!35|1!43		128|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|3|10|20|20|3|30|0|0|0|0|69|12|300|0|1|10|20|20|3|30|50|50|0|0|70|12|301|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90400	1	#	第3進化後<br>可使敵人的打飛效果與<br>使動作變慢的效果無效化！		2			Hades_the_Punisher_(Uber_Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						90400		#			2			Hatsune_Miku_(Uber_Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						90400		#			2			Sakura_Miku_(Uber_Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						90400		#			2			Kagamine_Rin_&_Len_(Uber_Rare_Cat)
2	2	初音未來合作轉蛋可獲得	尚未開放	50	0						90400		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|126|2|初音未來 - 未來之聲		Miku_Cat_(Rare_Cat)
2	3	「綺羅星汪汪降臨」中可獲得	活動關卡「絕・綺羅星汪汪降臨」取得後Lv20可進化	50	0						90400		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|229|0|綺羅星汪汪降臨 - WANLAND 超極難	1|338|1|絕・綺羅星汪汪降臨 - NUMBER汪 超極難	Rugby_Cat_(Rare_Cat)
2	2	日清UFO拉麵合作關卡可獲得	尚未開放	50	0						90500		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|133|2|U.F.O.襲来！ - ソースを混ぜて完成		U.F.O._Cat_(Rare_Cat)
1	2	日清UFO拉麵合作登入獎章中可獲得	尚未開放	50	0						90500		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Yakisoba_Cat_(Special_Cat)
1	2	於貓咪大戰爭官方Youtube頻道（日文版）連結處可獲得	尚未開放	50	0						90500		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Cat_Boy_(Special_Cat)
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						90500		#			2			Kasli_the_Bane_(Uber_Rare_Cat)
5	2	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	尚未開放	50	9						90500		#			2			Kyosaka_Nanaho_(Legend_Rare_Cat)
2	2	「死靈妖精海蝶降臨」中可獲得	尚未開放	50	0						90500		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|231|0|死靈妖精海蝶降臨 - 最後的死者 超極難		Phantom_Cat_(Rare_Cat)
4	3	稀有轉蛋活動「傳說的不明貓一族」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!164|1!42|5!38|5!39			90600		#	第3進化後體力上升！<br>可延長詛咒的時間<br>還能使烈波傷害無效化！		2			Papaluga_(Uber_Rare_Cat)
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						100200		#			2			Night_Oracle_Rei_(Uber_Rare_Cat)
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						100200		#			2			The_4th_Angel_(Uber_Rare_Cat)
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						100200		#			2			The_6th_Angel_(Uber_Rare_Cat)
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						100200		#			2			The_10th_Angel_(Uber_Rare_Cat)
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						100200		#			2			The_9th_Angel_(Uber_Rare_Cat)
2	2	福音戰士合作轉蛋可獲得	尚未開放	50	80						100200		@			3			Kaworu_Cat_(Rare_Cat)
2	3	「第一次的差事」中可獲得	尚未開放	50	0						90600		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|232|0|第一次的差事 - 偽小孩 超極難	1|375|1|絕・第一次的差事 - 嬰語專家 超極難	Bakery_Cat_(Rare_Cat)
1	3	通過「風雲貓咪塔 40樓」後於貓咪任務領取	通過「異界貓咪塔 40樓」後Lv20可進化	50	0						90600		#			0			Master_Uril_(Special_Cat)
4	2	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	60	70						90700		#			2			Shaman_Khan_(Uber_Rare_Cat)
3	3	聖魔大戰合作活動稀有轉蛋可獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|3!39			90700		$	第3進化後性能有很大變化！<br>取得給予天使敵人超大傷害的能力，<br>妨害耐性將變化為「打飛」！		2			Holy_Knight_Alibaba_(Super_Rare_Cat)
1	2	聖魔大戰活動轉蛋中可獲得（活動轉蛋，非稀有轉蛋）	尚未開放	50	30						90700		4375|5740|8680|12460|17360|29680|45150|65100|103600|208600			0			Heavenly_Jack_(Special_Cat)
1	2	期間限定販賣（課金）可購買	尚未開放	50	0						90700		50|100|3100|7100|12100|18100|25100|33100|42100|52100			5			Gacha_Cat_(Special_Cat)
4	3	稀有轉蛋活動「波動破壞者」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|15!37|1!40		0|17|10|4|40|3|3|0|0|0|0|17|7|-1|0|1|10|0|0|5|50|0|0|0|0|42|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90700	1	#	第3進化後體力上升！<br>會更容易降低敵人攻擊力！<br>還取得使動作停止無效與傳送無效的能力！		2			Hell_Warden_Emma_(Uber_Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						90800		#			2			Megurine_Luka_(Uber_Rare_Cat)
3	2	初音未來合作轉蛋可獲得	尚未開放	50	70						90800		$			2			MEIKO_&_Cat_(Super_Rare_Cat)
2	2	初音未來合作轉蛋可獲得	尚未開放	50	80						90800		@			3			Luka_Cat_(Rare_Cat)
4	3	期間限定稀有轉蛋活動「夏日美少女團 - 悠然海洋」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!43|3!38|3!35|3!36|1!161			90800		#	第3進化後只能攻擊<br>飄浮和天使敵人，<br>但也變得善於攻擊他們！		2			Squirtgun_Saki_(Uber_Rare_Cat)
4	3	期間限定稀有轉蛋活動「夏日美少女團 - 絢爛陽光」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!160|3!40|3!168			90800		#	第3進化後<br>能發射較久的烈波！		2			Summerluga_(Uber_Rare_Cat)
3	3	期間限定稀有轉蛋活動「夏日美少女團 - 悠然海洋」、「夏日美少女團 - 絢爛陽光」中可獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|3!35|3!37|3!39|5!40			90800		$	第3進化後體力與<br>移動速度上升！		2			Suntan_Cat_(Super_Rare_Cat)
3	3	期間限定稀有轉蛋活動「夏日美少女團 - 悠然海洋」、「夏日美少女團 - 絢爛陽光」中可獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|3!38|3!36|3!37|3!170			90800		$	第3進化後得到了超獸特效！		2			Lifeguard_Cats_(Super_Rare_Cat)
1	3	城與龍合作活動時透過販賣（課金）可購買	使用足夠的XP及貓薄荷可進化	50	0			200000!0|3!38|3!35|3!36|3!37|3!39			90900		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Li'l_Clops_Cat_Egg_(Special_Cat)
1	2	通過傳奇故事全部的關卡等級4關卡後於「古代研究所 - 太古之力」等級4關卡獲得	尚未開放	50	0						90900		#			0	4|26|0|古代研究所 - 太古之力		Idi:N_(Special_Cat)
4	3	稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|4!36|7!37|4!39|3!40			91000		#	第3進化後，<br>體力與攻擊力上升！<br>同時發射波動可傳達至更遠處！		2			Gravi_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「萬聖節轉蛋」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!35|3!37|3!40			91000		#	第3進化後<br>必定打飛不死生物與異星戰士<br>並使其動作變慢！		2			Skull_Rider_Vars_(Uber_Rare_Cat)
4	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	60	70						100000		#			2			E._Honda_(Uber_Rare_Cat)
4	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	60	70						100000		#			2			Balrog_(Uber_Rare_Cat)
4	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	60	70						100000		#			2			Vega_(Uber_Rare_Cat)
4	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	60	70						100000		#			2			Sagat_(Uber_Rare_Cat)
4	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	60	70						100000		#			2			M._Bison_(Uber_Rare_Cat)
3	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	50	70						100000		$			2			C._Honda_(Super_Rare_Cat)
2	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	50	80						100000		@			3			Balrog_Cat_(Rare_Cat)
2	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	50	80						100000		@			3			Vega_Cat_(Rare_Cat)
2	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	50	80						100000		@			3			Sagat_Cat_(Rare_Cat)
2	2	快打旋風V CE合作轉蛋中可獲得	尚未開放	50	80						100000		@			3			M._Bison_Cat_(Rare_Cat)
2	2	「破滅的序曲」中可獲得	尚未開放	50	0						100200		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|246|0|破滅的序曲 - 魔王附身 超極難		Stone_Cat_(Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						100100		#			2			Hatsune_Miku:_MM2020_Osaka_(Uber_Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						100100		#			2			Hatsune_Miku:_MM2020_Tokyo_(Uber_Rare_Cat)
4	3	期間限定稀有轉蛋活動「聖誕美少女」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!35|5!36|1!161			100100		#	第3進化後，<br>對上惡魔很耐打，<br>攻擊力更容易上升！		2			Keiji_Claus_(Uber_Rare_Cat)
4	2	稀有轉蛋活動「超級貓咪祭」中可獲得	尚未開放	60	70						100100		#			2			Baby_Garu_(Uber_Rare_Cat)
5	2	期間限定稀有轉蛋活動「超國王季」中可獲得	尚未開放	50	9						100100		#			2			Emperor_Cat_(Legend_Rare_Cat)
4	2	期間限定稀有轉蛋活動「情人節淑女們」中可獲得	尚未開放	60	70						100200		#			2			Sweet_Aphrodite_(Uber_Rare_Cat)
4	2	期間限定稀有轉蛋活動「情人節淑女們」中可獲得	尚未開放	60	70						100200		#			2			First-Love_Myrcia_(Uber_Rare_Cat)
3	3	期間限定稀有轉蛋活動「情人節淑女們」中可獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|1!164|1!44|2!161			100200		$	第3進化後體力上升！<br>並取得有時候能破壞惡魔盾<br>的能力！		2			Valentine's_Neneko_(Super_Rare_Cat)
4	2	初音未來合作轉蛋可獲得	尚未開放	60	70						100300		#			2			Snow_Miku_2021_(Uber_Rare_Cat)
3	2	初音未來合作轉蛋可獲得	尚未開放	50	70						100300		$			2			KAITO_&_Cat_(Super_Rare_Cat)
2	2	初音未來合作轉蛋可獲得	尚未開放	50	80						100300		@			3			Neko_Rin_(Rare_Cat)
2	2	初音未來合作轉蛋可獲得	尚未開放	50	80						100300		@			3			Neko_Len_(Rare_Cat)
4	3	稀有轉蛋活動「革命軍隊鋼鐵戰團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|6!35|6!36|3!37|3!40		0|59|0|0|0|0|0|0|0|0|0|79|9|-1|0|3|10|100|100|24|60|0|0|0|0|3|7|-1|0|44|0|0|0|0|0|0|0|0|0|53|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	100300	1	#	第3進化後取得有時候可使<br>不死生物攻擊無效化的能力！<br>且必定能死前存活！		2			Mighty_Aethur_Ltd._(Uber_Rare_Cat)
4	3	期間限定稀有轉蛋活動「復活節嘉年華」中可獲得	尚未開放	60	70			1000000!0|1!43|3!38|3!35|3!36|1!161			100300		#	第3進化後取得有時候可使<br>惡魔的動作變慢、且能打飛的能力！		2			Blooming_Kamukura_(Uber_Rare_Cat)
4	2	亂馬1/2合作轉蛋中可獲得	尚未開放	60	70						100400		#			2			Ranma_Saotome_(M)_(Uber_Rare_Cat)
4	2	亂馬1/2合作轉蛋中可獲得	尚未開放	60	70						100400		#			2			Akane_Tendo_(Uber_Rare_Cat)
4	2	亂馬1/2合作轉蛋中可獲得	尚未開放	60	70						100400		#			2			Ryoga_Hibiki_(Pig)_(Uber_Rare_Cat)
4	2	亂馬1/2合作轉蛋中可獲得	尚未開放	60	70						100400		#			2			Shampoo_(Cat)_(Uber_Rare_Cat)
4	2	亂馬1/2合作轉蛋中可獲得	尚未開放	60	70						100400		#			2			Mousse_(Duck)_(Uber_Rare_Cat)
3	2	亂馬1/2合作轉蛋中可獲得	尚未開放	50	70						100400		$			2			Happosai_(Super_Rare_Cat)
3	2	亂馬1/2合作轉蛋中可獲得	尚未開放	50	70						100400		$			2			Ukyo_Kuonji_(GR)_(Super_Rare_Cat)
3	2	亂馬1/2合作轉蛋中可獲得	尚未開放	50	70						100400		$			2			Tatewaki_Kuno_(Gi)_(Super_Rare_Cat)
2	2	亂馬1/2合作轉蛋中可獲得	尚未開放	50	0						100400		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|164|4|波亂！天道道場 - 擅暗器的近視眼		Ranma_Cat_(M)_(Rare_Cat)
2	2	亂馬1/2合作轉蛋中可獲得	尚未開放	50	80						100400		@			3			Akane_Cat_(Rare_Cat)
1	2	亂馬1/2合作登入獎章中可獲得	尚未開放	50	0						100400		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Panda_Cat_(Special_Cat)
4	3	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|5!169|5!170|5!171			100400		#	第3進化後，<br>能發射較久的烈波！<br>更獲得了超獸特效！		2			Adventurer_Kanna_(Uber_Rare_Cat)
1	2	期間限定販賣（課金）可獲得	尚未開放	50	0						100400		300|500|1400|2600|4100|5900|8000|10400|13100|16100			0			Wafer_Cat_(Special_Cat)
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						100500		#			2			Dark_Aegis_Garu_(Uber_Rare_Cat)
1	3	金塊貓登入獎章可獲得（通常於周年出現）	使用足夠的XP及貓薄荷可進化	50	0			1000000!0|1!44			100500		300|500|1400|2600|4100|5900|8000|10400|13100|16100	第3進化後體力上升！<br>還可使毒擊傷害無效化！		0			Gold_Brick_Cat_(Special_Cat)
2	2	哥吉拉合作活動關卡中可獲得	尚未開放	50	0						100600		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|172|2|哥吉拉對貓咪 - 貓咪的最終決戰		Godzilla_Cat_(Rare_Cat)
4	2	稀有轉蛋活動「女王祭」中可獲得	尚未開放	60	70						100600		#			2			Princess_Cat_(Uber_Rare_Cat)
1	3	通過真傳奇故事「古代樹迷宮」最終關卡可獲得	使用足夠的XP及貓薄荷可進化	50	0			1000000!0|10!169|3!184			100600		#	第3進化後移動速度上升！<br>能打飛古代種，<br>更獲得了超生命體和超獸特效！		0	9|35|5|古代樹迷宮 - 獲得神面的人物		Elder_Mask_Doron_(Special_Cat)
4	3	期間限定稀有轉蛋活動「夏日美少女團 - 悠然海洋」、「夏日美少女團 - 絢爛陽光」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!40|1!161			100700		#	第3進化後<br>必定能讓惡魔的動作變慢<br>並取得有時候能破壞惡魔盾的能力		2			Kaguya_of_the_Coast_(Uber_Rare_Cat)
1	2	夏日活動轉蛋可獲得	尚未開放	50	40						100700		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0			Kabuto_Cat_(Special_Cat)
1	2	夏日活動轉蛋可獲得	尚未開放	50	40						100700		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0			Kuwagata_Cat_(Special_Cat)
4	3	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!43|3!161			100900		#	第3進化後體力上升！<br>破壞惡魔盾的機率上升，<br>且必定能打飛敵人！		2			Summoner_Satoru_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!43|3!161			100800		#	第3進化後<br>體力與攻擊速度上升！		2			Shiro_Amakusa_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!43|3!161			100800		#	第3進化後體力上升！<br>同時取得烈波攻擊！		2			Lilin_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!43|3!161			100900		#	第3進化後體力、攻擊力與<br>射程上升！同時必定能<br>打飛紅色敵人與惡魔！		2			Hevijak_the_Wicked_(Uber_Rare_Cat)
2	3	「大魔王」中可獲得	活動關卡「絕・大魔王」取得後Lv20可進化	50	0						100800		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	10|38|0|大魔王 - 進擊的魔漩渦 極難	1|342|1|絕・大魔王 - 絕擊的魔漩渦 超極難	Aku_Researcher_(Rare_Cat)
1	2	魔界篇中第二次「魔界火山」通關後可獲得	尚未開放	50	0						100900		#			0			Jagando_Jr._(Special_Cat)
2	2	「誘惑的交響曲」中可獲得	尚未開放	50	0						100900		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|272|0|誘惑的交響曲 - 惡魔旋律 超極難		Pied_Piper_Cat_(Rare_Cat)
4	2	熱血硬派國夫君合作轉蛋11連抽自動出現再倉庫	尚未開放	60	70						100900		#			2			Kunio-kun_(Uber_Rare_Cat)
