id	name_tw	name_jp	price	description	health_point	knockbacks	speed	range	preswing_1	preswing_2	preswing_3	attack_power_1	attack_power_2	attack_power_3	time_between_attacks	backswing	attack_frequency	attack_type	trait	ability_enabled	long_distance_1	long_distance_2	immunity	ability	cd
700	遠古的蛋：N005	古びたタマゴ:N005	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N005」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
700	謎樣的蛋：N005	謎のタマゴ:N005	120	現出白色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|可以給予無屬性敵人超大傷害	100	1	5	100	32	0	0	2	0	0	440	44	471	1	256	4			0	28&	200
700	殺手貓	ネコヒットマン	640	黑社會的貓咪，暗地裡做著不可告人的工作|遭到警察盤查的次數比完成的委託件數還多|可以給予無屬性敵人超大傷害	1000	3	15	300	36	0	0	1100	0	0	186	27	221	6	256	4	250	200	3	28&	600
701	にゃんこ仮面ライダー		450	憧れのヒーロー「仮面ライダー」になりきるネコ|組織からオーグメンテーションを受けたと話している|赤い敵に打たれ強く、超ダメージを与える(遠方攻撃)|ニャンコカメンライダー	290	2	11	300	36	0	0	390	0	0	96	57	131	5	1	4	150	250	0	26&|28&	520
701	シン・仮面ライダーにゃんこ		450	憧れのヒーロー「仮面ライダー」になりきるネコ|普通自動二輪免許取得のため教習所に通っている|赤い敵に打たれ強く、超ダメージを与える(遠方攻撃)|シンカメンライダーニャンコ	290	2	11	300	36	0	0	390	0	0	96	57	131	5	1	4	150	250	0	26&|28&	520
702	ゴジラにゃんこ		440	憧れのヒーロー「ゴジラ」になりきるネコ|海から突然現れては海水浴客を驚かせている|浮いてる敵に打たれ強く、超ダメージを与える	320	2	4	310	41	65	90	160	160	160	92	32	181	1	2	7			0	26&|28&	540
702	シン・ゴジラにゃんこ		440	憧れのヒーロー「ゴジラ」になりきるネコ|ありあまるパワーで街の空き缶を潰して回る|浮いてる敵に打たれ強く、超ダメージを与える	320	2	4	310	41	65	90	160	160	160	92	32	181	1	2	7			0	26&|28&	540
703	エヴァンゲリオンにゃんこ		460	憧れのヒーロー「エヴァ初号機」になりきるネコ|体にフィットする着ぐるみとのシンクロ率は|120％超え。天使に打たれ強く、超ダメージを与える	315	2	9	270	37	0	0	525	0	0	126	52	162	1	16	4			0	26&|28&	530
703	シン・エヴァンゲリオンにゃんこ		460	憧れのヒーロー「エヴァ初号機」になりきるネコ|エネルギーが切れはじめると食料を求めて暴走する|天使に打たれ強く、超ダメージを与える	315	2	9	270	37	0	0	525	0	0	126	52	162	1	16	4			0	26&|28&	530
704	ウルトラマンにゃんこ		500	憧れのヒーロー「ウルトラマン」になりきるネコ|外星人たちからの脅威に備え今日も自宅をパトロール|黒い敵に打たれ強く、超ダメージを与える	250	2	5	325	17	0	0	280	0	0	90	30	106	1	4	4			0	26&|28&	610
704	シン・ウルトラマンにゃんこ		500	光の星からやって来た「ウルトラマン」になりたい|ネコ。巨大化目指して毎日手足を引っ張っている|黒い敵に打たれ強く、超ダメージを与える	250	2	5	325	17	0	0	280	0	0	90	30	106	1	4	4			0	26&|28&	610
705	非命之王佛挪	非命の王フォノウ	3400	背負著滅亡的宿命，內心充滿著|絕望火焰的另一位佛挪。必定能讓|敵人動作變慢，能發射小烈波(遠距範圍攻擊)	2600	5	30	500	70	80	90	700	700	700	0	126	216	22	2559	7	200|400|490	350|350|410	17	23@100!60|14@100!400!1100!1	4400
705	斷命之王黑暗佛挪	断命の王ダークフォノウ	3400	透過猛烈怒火從灰燼中重生的夢幻貓咪|用憎恨的力量斬斷不合理的命運。必定能讓|敵人動作變慢，能發射小烈波(遠距範圍攻擊)	3400	5	30	500	70	80	90	1000	1000	1000	0	126	216	22	2559	7	200|400|490	350|350|410	145	23@100!60|14@100!400!1100!1	4400
706	遠古的蛋：N108	古びたタマゴ:N108	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N108」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
706	藍色的蛋：N108	青いタマゴ:N108	120	現出藍色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|對上異星戰士很耐打	100	1	5	100	32	0	0	2	0	0	440	44	471	1	32	4			0	26&	200
706	香皂貓	ネコウォッシュ	800	生產後會馬上起泡泡，有除菌效果的貓咪|弱酸性讓對貓過敏者也能安心使用。有超獸特效|對上異星戰士很耐打，有時候使其攻擊力下降	3500	1	25	130	11	0	0	100	0	0	60	23	70	2	32	4			4	21@30!50!150|26&|18@5!30	560
707	遠古的蛋：N109	古びたタマゴ:N109	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N109」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
707	邪惡的蛋：N109	悪のタマゴ:N109	120	現出散發著邪惡氣息的外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|對上惡魔很耐打	100	1	5	100	32	0	0	2	0	0	440	44	471	1	2048	4			0	26&	200
707	海盜桶貓	ネコバレル	660	至今為止度過了無數難關的小偷貓咪|被發現偷了海盜的寶藏而身陷危機|對上惡魔很耐打，有超獸特效(遠距範圍攻擊)	800	2	8	300	32	0	0	350	0	0	84	30	115	6	2048	4	225	175	16	26&|8@60|18@5!30	800
708	噴射貓	ネコジェット	260	用10年來慢慢累積的儲蓄買了噴射背包，|打算從空中攻擊敵人的策士。但還沒買武器|有超生命體特效，對上黑敵與異星戰士很耐打	900	1	25	180	28	0	0	200	0	0	60	48	87	2	36	4			4	26&|17&	380
708	貓宮金次郎	ネコ宮金次郎	260	發明了使用木柴的「背包型飛行裝置」|讓自己能同時讀書、工作與戰鬥的超級貓咪|有超生命體特效，對上黑敵與異星戰士很耐打	900	1	25	180	28	0	0	200	0	0	60	48	87	2	36	4			4	26&|17&	380
709	獨眼少女明日香	隻眼の少女アスカ	3200	無落腳處可投靠的孤單少女|日漸增大的怨恨化為詛咒寄託身體|必定能詛咒敵人、發射烈波(遠距範圍攻擊)	3600	4	10	400	55	0	0	750	0	0	0	116	171	22	2559	4	275	400	262	33@100!75|20&|15@100!400!800!3|17&	4000
709	藍眼魔女明日香	碧眼の魔女アスカ	3200	解放左眼封印的災難化身的災難魔女|給予求救者安寧的終焉|必定能詛咒敵人、發射烈波(遠距範圍攻擊)	3600	4	10	400	55	0	0	750	0	0	0	116	171	22	2559	4	275	400	262	33@100!75|20&|15@100!400!800!3|17&	4000
710	EVA第13號機	エヴァ第１３号機	2880	從福音戰士來參戰！由真嗣和薰|所駕駛的複座式駕駛的機體|善於攻擊惡魔，有時候發射小烈波(範圍攻擊)	4800	3	8	460	55	60	65	480	480	480	0	76	141	18	2048	7			16	25&|20&|14@50!400!700!1	5200
710	EVA第13號機&貓咪	エヴァ第１３号機＆ネコ	2880	從福音戰士來參戰！碇源堂在|「新・福音戰士」中戰鬥時所搭乘的機體|善於攻擊惡魔，有時候發射小烈波(範圍攻擊)	4800	3	8	460	55	60	65	480	480	480	0	76	141	18	2048	7			16	25&|20&|14@50!400!700!1	5200
711	婚紗異能貓	バララガの誓い	3000	是貓還是新娘沒人知道|完全是個謎樣般的角色|如果進化的話…	500	5	3	140	13	0	0	150	0	0	70	13	82	1	0	4			0		1000
711	新娘異能貓	オヨメノパサラン	3000	是貓還是新娘沒人知道|完全是個謎樣般的角色|使廣範圍內的敵人動作停止(全方位攻擊)	1200	1	4	640	94	97	100	635	635	635	200	66	299	10	2559	1	540|590|640	-850|-1225|-1600	0	22@100!50	10000
712	額頭貓	カオルガ	3000	是貓還是妖沒人知道|完全是個謎樣般的角色|如果進化的話…	500	5	4	140	20	0	0	150	0	0	70	14	89	1	0	4			0		1000
712	額頭白骨貓	カオランパサラン	3000	是貓還是妖沒人知道|完全是個謎樣般的角色|必定能發射小烈波，有時候可以打飛敵人(範圍攻擊)	1200	1	4	710	50	0	0	3000	0	0	360	116	409	2	2559	4			0	30@20|14@100!150!1050!6	10000
713	遠古的蛋：N203	古びたタマゴ:N203	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N203」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
713	紫色的蛋：N203	紫のタマゴ:N203	120	現出紫色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|偶爾會讓不死生物的動作變慢	100	1	5	100	32	0	0	2	0	0	440	44	471	1	64	4			0	23@1!90	200
713	小丑貓	ネコピエロ	380	最喜歡帶給小朋友歡笑的馬戲團團員|過去曾經用惡作劇把客人嚇到心臟停止|有超獸特效，有時候會讓不死生物的動作變慢	610	3	10	300	15	0	0	129	0	0	82	23	96	1	64	4			0	23@30!90|5&|6&|18@5!30	540
714	岸邊冒險家佳奈	波打ち際の冒険家カンナ	3150	想要取得海中寶藏而從異世界來的冒險家|為了接近傳說的沈船而正在練習踢水|可以給予飄浮和異星戰士超大傷害、能發射烈波	2100	3	12	400	20	60	90	290	290	290	136	47	225	6	34	4	300|250|500	500|500|500	0	28&|15@100!400!700!1	4200
714	大海潛水家佳奈	大海原のダイバーカンナ	3150	為了尋求傳說的寶藏而橫跨七大洋的冒險家|最後領悟到充滿無數生命的海洋正是寶藏|可以給予飄浮和異星戰士超大傷害、能發射烈波	2790	3	12	400	20	60	90	380	380	380	136	47	225	6	34	4	300|250|500	500|500|500	0	28&|15@100!400!700!1	4200
715	建築兵團・運輸隊	建築兵団スフィンクス	3400	為了將皇陵的建材安全送達，直接把盜賊撞飛的|建築兵團。對上紅色、鋼鐵敵人和不死生物|很耐打，有時候使其攻擊力下降(全方位攻擊)	8400	2	45	150	8	0	0	700	0	0	0	126	134	26	73	4	250	-750	0	21@50!50!120|26&|5&|6&	4600
715	突擊部隊・卡車隊	突撃部隊コンボーイズ	3400	次世代的戰術輪車，能運送偵搜小隊還可執行|襲擊敵陣的任務。對上紅色、鋼鐵敵人和不死生物|很耐打，有時候使其攻擊力下降(全方位攻擊)	8400	2	45	150	8	0	0	700	0	0	0	126	134	26	73	4	250	-750	0	21@50!50!120|26&|5&|6&	4600
716	遠古的蛋：N111	古びたタマゴ:N111	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N111」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
716	謎樣的蛋：N111	謎のタマゴ:N111	120	現出白色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|善於攻擊無屬性敵人	100	1	5	100	32	0	0	2	0	0	440	44	471	1	256	4			0	25&	200
716	警官貓	ネコポリス	750	在犯罪率120%的危險都市裡，不眠不休四處|巡邏的警官。值勤時會吃熱狗口味的口香糖提神|善於攻擊無屬性敵人，有超獸特效	2000	2	8	250	14	0	0	720	0	0	80	39	93	2	256	4			0	25&|18@5!30	700
717	遠古的蛋：N110	古びたタマゴ:N110	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N110」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
717	黃色的蛋：N110	黄色いタマゴ:N110	120	現出黃色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|偶爾會使天使敵人的動作變慢	100	1	5	100	32	0	0	2	0	0	440	44	471	1	16	4			0	23@1!120	200
717	農夫貓	ネコファーマー	360	在祖父所留下的農場裡自由自在生活的貓咪|大片土地幾乎都預定改建為收費停車場|有時候會使天使敵人的動作變慢，有超獸特效	820	4	12	350	20	0	0	50	0	0	0	21	41	17	16	4			1	23@50!120|18@5!30	540
718	玉蜀黍貓	ネコもろこし	250	全身都是豐碩果實的貓科蔬菜|拿來食用時，皮和種子很容易卡到牙縫間|有超生命體特效，對上古代種和惡魔很耐打	1100	1	20	170	17	22	27	90	90	90	60	25	86	1	2176	4			130	26&|17&	380
718	三角錐貓	にゃんコーン	250	經常會在施工現場看到的貓科三角錐|原料是用玉米所製成的塑膠|有超生命體特效，對上古代種和惡魔很耐打	1100	1	20	170	17	22	27	90	90	90	60	25	86	1	2176	4			130	26&|17&	380
719	鐵精靈卡卿	鉄の精霊カッチン	700	來自宇宙盡頭的鐵精靈|據説每個星球的第一塊鐵都是其帶來的|偶爾能使飄浮、天使敵人和異星戰士的攻擊無效化	2750	2	8	130	61	0	0	700	0	0	160	86	220	2	50	4			80	32@10!60	800
719	鋼鐵精靈鐵卡卿	鋼鉄の精霊テツカッチン	2200	操控著能擋下任何衝擊的堅硬鋼鐵的精靈|強壯的身體能夠破壞護盾|對上飄浮、天使敵人和異星戰士很耐打	5500	2	8	170	61	0	0	1800	0	0	160	86	220	2	50	4			80	26&|7@100|32@10!60	2400
720	遠古的蛋：N006	古びたタマゴ:N006	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N006」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
720	邪惡的蛋：N006	悪のタマゴ:N006	120	現出散發著邪惡氣息的外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|可給予惡魔極度傷害	100	1	5	100	32	0	0	2	0	0	440	44	471	1	2048	4			0	29&	200
720	惡魔熊熊貓	ネコアックマ	440	主演恐怖電影「惡魔熊熊屋」的演員|在緊張的武打場面中把其他演員打到站不起來|可給予惡魔極度傷害，有超獸特效(範圍攻擊)	800	2	10	165	6	0	0	560	0	0	100	8	105	2	2048	4			0	29&|18@5!30	400
721	花園高中老大阿力	花園高校番長りき	1800	來自熱血硬派國夫君系列！|能讓花園高中團結一致的可靠老大|國夫君的好友兼宿敵	6000	3	16	200	5	10	15	365	365	365	54	4	68	2	0	7			0		2000
721	躲避球社阿力	ドッジボール部りき	1800	來自熱血硬派國夫君系列！|率領花園高中躲避球社的社長，非常可靠！|有時候可以打飛敵人（範圍攻擊）	2400	3	24	450	8	10	12	280	280	280	0	115	127	22	2559	7	1|200|400	450|375|300	0	30@10	3200
722	初音未來 16th	初音ミク 16th	2600	來自虛擬世界的人氣歌手！|16年來將人們的各種情感透過音樂來表現的電子歌姬|善於攻擊黑敵，能發射使其動作變慢的烈波(範圍攻擊)	3000	3	10	350	49	0	0	730	0	0	140	57	188	2	4	4			0	25&|23@100!60|15@100!150!750!2	3000
722	初音未來CC 16th	初音ミクCC 16th	2600	來自虛擬世界的人氣歌手！|張開創作的翅膀的特別歌姬|善於攻擊黑敵，能發射使其動作變慢的烈波(範圍攻擊)	3900	3	10	350	49	0	0	970	0	0	140	57	188	2	4	4			0	25&|23@100!60|15@100!150!750!2	3000
723	光翼神伊西絲	光翼神イシス	2900	持有強大魔法的女神，赫里奧波里斯九柱神之一|會用葬送的神器「生死雙翼」制裁惡魔、賜福大地|有超生命體特效，有時候能發射波動	5600	3	15	300	29	0	0	350	0	0	0	32	61	18	0	4			0	1@66!50|13@50!2|17&	3600
723	美翼神伊西絲	ネフェルイシス	2900	持有強大魔法的女神，赫里奧波里斯九柱神之一|會用葬天的神器「生死神雙翼」淨化邪惡的靈魂|有超生命體特效，必定能發射波動	7100	3	15	300	29	0	0	420	0	0	0	32	61	18	0	4			0	1@66!50|13@100!2|17&	3600
723	G美翼神伊西絲	Gネフェルイシス	2900	持有強大魔法的女神，赫里奧波里斯九柱神之一|高舉創造的果實，賜予逝去的純潔靈魂復活之力|有超生命體特效，必定能發射波動	9230	3	15	350	29	0	0	462	0	0	0	32	61	18	0	4			258	1@66!50|13@100!3|17&	3600
724	遠古的蛋：N112	古びたタマゴ:N112	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N112」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
724	謎樣的蛋：N112	謎のタマゴ:N112	120	現出白色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
724	蛋蛋號貓	ネコタマ号	500	唯一可以駕駛謎樣的蛋的天選之貓|擁有普通小型車的手排駕照以及超獸特效	4000	1	25	120	3	0	0	1640	0	0	0	8344	8347	17	0	4			126	18@50!60	1300
725	忍者女孩多萌耶	忍者娘トモエ	2800	從異世界來的絕命系忍者女孩。使用隱身術時若身上|沒有最愛的菠蘿麵包，就會因肚子餓的聲音而被發現|有時候會讓無屬性敵人和惡魔動作停止	3000	4	22	420	57	62	0	810	540	0	120	28	181	6	2304	6	1|550	420|300	16	22@30!90	3600
725	響食忍者多萌耶	食道楽忍者トモエ	2800	不管是哪裡，只要稍有漏洞就能潛入的忍者女孩|抱著作為訂金的菠蘿麵包，毫不遲疑地執行任務|有時候會讓無屬性敵人和惡魔動作停止	4800	4	22	420	57	62	0	1440	720	0	120	28	181	6	2304	6	1|550	420|300	16	22@50!90	3600
726	ネコメダル王		500	世界中に散らばったメダルを11年間集め続けるネコ|安く出品されてないかネットオークションを毎日確認|必ず動きを一瞬遅くする烈波を放つ|ネコメダルオウ	800	2	8	210	33	0	0	80	0	0	160	33	192	1	2559	4			0	23@100!30|15@100!150!600!1	1200
726	ネコメダル大王		500	世界中に散らばったメダルを探すために11兆円使った王様|国の予算を使い果たしたことで王座を奪われ放浪中|必ず動きを一瞬遅くする烈波を放つ|ネコメダルダイオウ	800	2	8	210	33	0	0	80	0	0	160	33	192	1	2559	4			0	23@100!30|15@100!150!600!1	1200
727	太陽神羅卡	ソル・デ・ロカ	2950	來自越南大戰METAL SLUG系列的狠角色！|在塔頂守護著遺跡的神祕存在|可以給予紅色、天使和異星戰士超大傷害(全方位攻擊)	4100	3	16	400	88	106	124	1100	1100	1100	126	81	249	10	49	7	450|300|1	-600|-600|-600	0	28&|17&	3600
727	太陽神羅卡CC	ソル・デ・ロカCC	2950	來自越南大戰METAL SLUG系列的狠角色！|會發射強烈的藍白色火焰，將遺跡的入侵者燒盡|可以給予紅色、天使和異星戰士超大傷害(全方位攻擊)	5400	3	16	400	88	106	124	1500	1500	1500	126	81	249	10	49	7	450|300|1	-600|-600|-600	0	28&|17&	3600
728	論之賢者蘇拉格底	論の賢者ソラクティス	2900	因為對貓咪都在思考什麼，生存的目的是什麼|充滿興趣而加入貓咪軍團的賢者（全方位攻擊）|有召喚能力和超賢者特效，有時候會讓天使敵人動作停止	4500	4	18	250	12	0	0	200	0	0	0	9	21	10	16	4	400	-800	0	22@20!50|43&729|42&	4200
728	論之賢者貓拉格底	論の賢者ネコラティス	2900	對「貓咪是什麼」不斷自問自答的賢者。最近|開始思考咪咪貓貓跟貓咪是否有關（全方位攻擊）|有召喚能力和超賢者特效，有時候會讓天使敵人動作停止	5500	4	18	250	12	0	0	250	0	0	0	9	21	10	16	4	400	-800	0	22@30!50|43&729|42&	4200
729	「論之賢者蘇拉格底」的精霊	「論の賢者ソラクティス」の精霊	0	精靈：能降低敵人攻擊力	100	1	0	800	41	0	0	2700	0	0	0	45	86	18	2559	4			0	21@100!50!200|37&	0
730	遠古的蛋：N204	古びたタマゴ:N204	120	外形像蛋的謎樣物體|經年累月附著了塵土且遭受風化|上頭似乎刻有「N204」的小小字樣	100	1	5	100	32	0	0	2	0	0	440	44	471	1	0	4			0		200
730	紅色的蛋：N204	赤いタマゴ:N204	120	現出紅色外殼，如蛋一般的物體|裡面似乎有微弱的生命跡象反應|善於攻擊紅色敵人與無屬性敵人	100	1	5	100	32	0	0	2	0	0	440	44	471	1	257	4			0	25&|21@1!50!120	200
730	舞獅貓	ねこシシマイ	450	熱情地舞動獅子來慶祝的角色|會使出能招來好運的咬咬攻擊|善於攻擊紅色敵人與無屬性敵人，有超獸特效	500	3	10	300	28	0	0	240	0	0	62	33	89	1	257	4			8	25&|21@50!50!120|18@5!30	480
731	曉之伊邪那岐	暁のイザナギ	3000	從超次元降臨之起源的存在|有著能將強烈的願望實體化並召喚至戰場的能力|可以給予有屬性敵人極度傷害（遠距攻擊）	5000	3	12	350	35	45	55	1200	1200	1200	164	56	218	5	2303	7	1|350|575	350|225|225	131	29&|43&732	4000
731	曉光之伊邪那岐	暁光のイザナギ	3000	自古以來便在天上靜觀著短暫無常之世界的存在|有著能將強烈的願望實體化並召喚至戰場的能力|可以給予有屬性敵人極度傷害（遠距攻擊）	7400	3	12	350	35	45	55	1800	1800	1800	164	56	218	5	2303	7	1|350|575	350|225|225	131	29&|43&732	4000
732	「曉之伊邪那岐」的精霊	「暁のイザナギ」の精霊	0	精靈：能打飛敵人並使其動作變慢	100	1	0	800	41	0	0	2700	0	0	0	45	86	18	2559	4			0	30@100|23@100!130|37&	0
733	鐵籠的姵卡薩	鉄籠のペガサ	2700	出身於帝國名門公爵家，體弱多病的少女|會毫不猶豫地發射雷射來擊退任何敵人|有召喚能力，能使飄浮敵人與不死生物的攻擊力下降	2800	5	9	450	46	0	0	1100	0	0	114	55	159	2	66	4			0	21@50!50!120|5&|43&734	4200
733	鐵籠的姵卡薩ν	鉄籠のペガサν	2700	關閉心門並遵從大人的想法與謀略的少女|聽見外面傳來的少女們的聲音而對自由產生渴望|有召喚能力，能使飄浮敵人與不死生物的攻擊力下降	3300	5	9	450	46	0	0	1400	0	0	114	55	159	2	66	4			0	21@100!50!120|5&|43&734	4200
734	「鐵籠的姵卡薩」的精霊	「鉄籠のペガサ」の精霊	0	精靈：能使敵人動作變慢	100	1	0	800	41	0	0	2700	0	0	0	45	86	18	2559	4			0	23@100!180|37&	0
735	校長貓	ネコ校長	1300	頂著長髮，在鼓勵學生戀愛的學舍中|默默守護著追逐夢想的學生們|善於攻擊紅色敵人、黑色敵人與無屬性敵人	470	1	8	150	18	0	0	160	0	0	50	8	67	2	261	4			40	25&	930
735	第二人生貓	ネコセカンドライフ	1300	從校長的職位提早退休，開始挑戰|各種興趣，開心享受第二人生的貓咪|善於攻擊紅色敵人、黑色敵人與無屬性敵人	470	1	8	150	18	0	0	160	0	0	50	8	67	2	261	4			40	25&	930
736	冰雪白星貓	ネコアイスホワイトスター	2200	在冰雪世界風靡一時的俊俏男裝女孩|有著美麗、帥氣又優雅的舉止和冷漠的眼神|有時候讓不死生物暫時動作停止(範圍攻擊)	1400	3	8	375	54	0	0	1100	0	0	130	17	183	2	64	4			4	22@75!120|5&	2000
736	冰雪巨星貓	ネコアイストップスター	2200	徹底了解少女心並用完美的回禮|在白色情人節成為話題焦點的巨星級男裝女孩|有時候讓不死生物暫時動作停止(範圍攻擊)	1800	3	8	425	54	0	0	1550	0	0	130	17	183	2	64	4			4	22@75!120|5&	2000
737	春季卡莉法	スプリングカリファ	2750	因為溫暖的春天實在太好睡，在夢遊中破壞了|祭典會場的傳說少女。會用裝飾得很可愛的|「貓神劍」給予不死生物超大傷害（範圍攻擊）	1520	5	32	340	37	0	0	1250	0	0	0	114	151	18	64	4			0	28&|5&	2200
737	春季卡莉法Ｘ	スプリングXカリファ	2750	無視在春天祭典中開心尋找彩蛋的人們，|將找出來的蛋全部打碎的傳說少女。|可以給予不死生物超大傷害（範圍攻擊）	2540	5	32	340	37	0	0	2000	0	0	0	114	151	18	64	4			132	28&|5&	2200
738	宵之伊邪那美	宵のイザナミ	3100	從超次元降臨之終結的存在|有著能將強烈的願望實體化並召喚至戰場的能力|可以給予無屬性敵人極度傷害（遠距範圍攻擊）	5000	3	10	400	35	45	55	550	550	550	134	56	188	6	256	7	1|400|625	400|225|225	146	29&|43&739	4000
738	宵暗之伊邪那美	宵闇のイザナミ	3100	自古以來便在冥府靜觀著短暫無常之世界的存在|有著能將強烈的願望實體化並召喚至戰場的能力|可以給予無屬性敵人極度傷害（遠距範圍攻擊）	6900	3	10	400	35	45	55	700	700	700	134	56	188	6	256	7	1|400|625	400|225|225	146	29&|9@20!200|43&739	4000
739	「宵暗之伊邪那美」的精霊	「宵闇のイザナミ」の精霊	0	精靈：能打飛敵人並使其動作停止	100	1	0	800	41	0	0	2700	0	0	0	45	86	18	2559	4			0	30@100|22@100!75|37&	0
740	垃圾桶貓	Trash Cat	400	在投票活動中獲選為浪貓代表的貓咪。那獨特的|味道讓大家不敢靠近，但自己卻毫不在意|給予不死生物超大傷害(範圍攻擊)	400	2	8	300	41	0	0	555	0	0	288	70	328	2	64	4			0	28&|5&|6&	730
740	寶箱貓	Mimic Cat	400	為了體驗貓生勝利組的滋味而移居寶箱的貓咪|由於散發著那獨特的味道，所以沒有人想打開|給予不死生物超大傷害(範圍攻擊)	400	2	8	300	41	0	0	555	0	0	288	70	328	2	64	4			0	28&|5&|6&	730
741	染香綺狐 ‧ 妲己	Voluptuous Peony - Daji	2880	從神魔之塔來參戰！|法力高強的九尾妖狐。可以給予飄浮和|天使敵人超大傷害、必定能讓其動作瞬間變慢！	2700	4	10	450	45	0	0	2250	0	0	204	48	248	2	18	4			0	23@100!60|28&	4160
741	染香綺狐 ‧ 妲己＆貓咪	Daji & Cat	2880	從神魔之塔來參戰！|擅長使用幻術、媚術和各類法術。可以給予飄浮和|天使敵人超大傷害、必定能讓其動作瞬間變慢！	2700	4	10	450	45	0	0	2250	0	0	204	48	248	2	18	4			0	23@100!60|28&	4160
742	莫莉安娜貓	Mollyanna Cat	350	對神魔之塔的導遊工作有所憧憬的貓咪|最近偷偷開始直播活動的樣子|有時候會讓不死生物瞬間動作停止	360	3	6	310	34	0	0	70	0	0	0	22	56	1	64	4			0	22@20!90|5&	530
742	一曲傾心・莫莉安娜貓	Mesmerizing Tune - Mollyanna	350	因為直播活動而逐漸累積人氣的貓咪|用唱歌和表演將自己的活力傳遞給粉絲|有時候會讓不死生物瞬間動作停止	360	3	9	310	34	0	0	70	0	0	0	22	56	1	64	4			0	22@20!90|5&	530
743	瘋頭	Madhead	350	從神魔之塔來參戰！|頭和身體可以分離，傳說中的神秘生物|必定能使飄浮敵人的攻擊力下降	420	3	10	300	37	0	0	80	0	0	204	32	240	1	2	4			0	21@100!50!200	700
743	瘋頭貓	Madhead Cat	350	從神魔之塔來參戰！|因為超越次元的力量而變成了貓咪的瘋頭|必定能使飄浮敵人的攻擊力下降	420	3	10	300	37	0	0	80	0	0	204	32	240	1	2	4			0	21@100!50!200	700
744	貓公爵 ‧ 費利克斯貓	Felix the Cat Duke Cat	300	化身為某個義賊的貓咪|明明專長是偽裝卻總是會立刻露出馬腳|必定能使出會心一擊	400	3	10	200	36	0	0	24	0	0	220	38	255	1	0	4			0	4&100	1240
744	傭兵貓團長 ‧ 費利克斯貓	Mercenary Leader Felix Cat	300	化身為某個傭兵團團長的貓咪|鋤強扶弱是他的座右銘|必定能使出會心一擊	400	3	10	200	36	0	0	24	0	0	220	41	255	1	0	4			0	4&100	1240
745	點點貓	Dotty Cat	370	穿著酷似松鼠玩偶裝的貓咪|會發出謎樣的「波波比」叫聲|善於攻擊天使敵人	1200	2	10	140	8	0	0	150	0	0	30	12	37	1	16	4			12	25&	420
745	生日派對點點貓	Birthday Dotty Cat	370	希望成為易於親近且受大家喜愛的貓咪|自己並不清楚這身節慶服裝的由來|善於攻擊天使敵人	1200	2	10	140	8	0	0	150	0	0	30	25	37	1	16	4			12	25&	420
746	緋村劍心	緋村剣心	2950	從「神劍闖江湖」來參戰！看似溫和的|劍客，用刀刃位置相反的「逆刃刀」來戰鬥|可以給予無屬性敵人和惡魔超大傷害（範圍攻擊）	2000	3	9	435	27	0	0	1600	0	0	172	71	198	2	2304	4			16	28&	3600
746	緋村劍心CC	緋村剣心CC	2950	從「神劍闖江湖」來參戰！|使用神速的古派劍術「飛天御劍流」的流浪劍客|可以給予無屬性敵人和惡魔超大傷害（範圍攻擊）	2700	3	9	435	27	0	0	2150	0	0	172	71	198	2	2304	4			16	28&	3600
