rarity	form_count	obtain	evol	max_base_level	max_plus_level	egg_id	evol_require	evol4_require	talents	version	orb_count	xp_curve	evol_description	evol4_description	level_curve	obtain_stage	evol_stage	name_fandom	max_plus_level_tw
2	2			50	80							3			3			Junior_God_Brynhildr_(Rare_Cat)	
2	2			50	80							3			3			Junior_God_Suruzu_(Rare_Cat)	
3	2			50	70							2			2			Goddess_of_Abundance_-_Freya_(Super_Rare_Cat)	
4	2			60	70							1			2			God_of_War_-_Odin_(Uber_Rare_Cat)	
3	3			50	70		500000!0|1!31|5!40					2	第3進化後移動速度上升！<br>同時取得烈波攻擊、<br>還轉為死前必定可以存活一次！		2			Freshman_Cat_Jobs_(Super_Rare_Cat)	70
3	3			50	70		500000!0|1!34|5!40					2	第3進化後<br>攻擊力大幅上升！		2			Rich_Cat_III_(Super_Rare_Cat)	70
3	3			50	70		500000!0|1!32|5!40					2	第3進化後射程與<br>攻擊速度獲得提升！同時取得將鋼鐵以外<br>的敵人動作變慢的能力！		2			Sniper_the_Recruit_(Super_Rare_Cat)	70
4	3			60	70		1000000!0|5!35|5!36|6!37|5!39|2!40		0|62|10|5|50|3|3|0|0|0|0|83|7|-1|0|46|0|0|0|0|0|0|0|0|0|55|9|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>攻擊速度上升體力也大幅獲得提升！<br>同時攻擊力也更容易上升！		2			Togeluga_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!37|3!39|3!40					1	第3進化後體力、<br>移動速度與攻擊力上升！		2			Frosty_Kai_(Uber_Rare_Cat)	70
4	2			60	70							1			2			Santa_Kuu_(Uber_Rare_Cat)	70
4	2			60	70							1			2			Holy_Coppermine_(Uber_Rare_Cat)	70
2	2			50	0							3			3	1|325|4		A_Gift_of_Cats_(Rare_Cat)	0
1	3			50	60				0|58|10|3|30|0|0|0|0|0|0|78|4|-1|0|8|10|1|10|0|0|0|0|0|0|45|5|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	490|910|1540|2380|3430|4690|6160|7840|9730|11830			0		1|133|0	Li'l_Gross_Cat_(Special_Cat)	60
1	3			50	60				0|58|10|1|10|0|0|0|0|0|0|78|4|-1|0|25|10|20|200|0|0|0|0|0|0|31|5|-1|0|55|0|0|0|0|0|0|0|0|0|67|6|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	560|1050|1680|2520|3570|4830|6300|7980|9870|11970			0		1|134|0	Li'l_Cow_Cat_(Special_Cat)	60
1	3			50	60				0|40|0|0|0|0|0|0|0|0|0|40|6|-1|0|29|0|0|0|0|0|0|0|0|0|25|6|-1|0|60|10|20|20|24|60|0|0|0|0|80|4|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	630|1400|2240|3360|4760|6440|8400|10640|13160|15960			0		1|135|0	Li'l_Bird_Cat_(Special_Cat)	60
1	3	https://youtu.be/HyDjm-vdL88		50	10		20000!0|5!33|5!30|5!31					5	第3進化後體力上升！<br>同時取得靈魂攻擊的能力！		0			Undead_Cat_(Special_Cat)	10
2	3			50	0							5			3	2|24|1	2|25|0	C&D_Swordsman_(Rare_Cat)	0
2	3			50	0							5			3	2|24|2	2|25|1	Horsemen_Cavalry_(Rare_Cat)	0
2	3			50	0							5			3	2|24|3	2|25|2	Ashura_(Rare_Cat)	0
2	3			50	0							5			3	2|24|4	2|25|3	Battle_Balloon_(Rare_Cat)	0
2	3			50	0							5			3	2|24|5	2|25|4	Dragon_Rider_(Rare_Cat)	0
2	3			50	0							5			3	2|24|6	2|25|5	Pretty_Cat_(Rare_Cat)	0
2	3			50	0							5			3	2|24|7	2|25|6	Cyclops_(Rare_Cat)	0
1	3			50	0							5			0		2|25|7	Golem_(Special_Cat)	0
4	3			60	70		1000000!0|5!39|1!43		0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|39|0|0|0|0|0|0|0|0|0|39|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|64|0|5|5|30|30|0|0|0|0|86|10|-1|1|3|10|100|100|10|30|0|0|0|0|3|12|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>體力與攻擊力上升！		2			Thunder_God_Zeus_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|5!36|1!43		0|56|10|3|30|1|1|800|800|1000|1000|68|7|-1|0|55|0|0|0|0|0|0|0|0|0|67|9|-1|0|15|10|16|70|0|0|0|0|0|0|15|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|61|10|11|74|0|0|0|0|0|0|82|14|-1|1|25|10|40|400|0|0|0|0|0|0|31|14|-1|1|58|10|16|70|0|0|0|0|0|0|78|12|-1|1		2	1	第3進化後<br>體力與攻擊力上升！<br>還能夠將敵人的打飛效果無效化！		2			Anubis_the_Protector_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|5!37|1!43		0|3|10|40|40|39|120|0|0|0|0|3|7|-1|0|30|10|16|70|0|0|0|0|0|0|26|8|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|14|-1|1|61|10|12|30|0|0|0|0|0|0|82|14|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		2	1	第3進化後體力上升！		2			Radiant_Aphrodite_(Uber_Rare_Cat)	70
3	3			50	0							2			2	10|12|0	1|196|1	Catway_(Super_Rare_Cat)	0
4	3			60	70		1000000!0|2!38|3!35|4!36|8!37|3!40		0|57|0|0|0|0|0|0|0|0|0|77|9|-1|0|58|10|4|40|0|0|0|0|0|0|78|7|-1|0|30|10|16|70|0|0|0|0|0|0|26|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後有時候能打飛<br>不死生物並使之移動變慢！<br>同時取得終結不死的能力！		2			Hayabusa_(Uber_Rare_Cat)	70
1	2			50	10							4375|5740|8680|12460|17360|29680|45150|65100|103600|208600			0			Nyamusu_(Special_Cat)	
1	2			50	10							3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0			Pochi_(Special_Cat)	
1	2			50	10							3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0			Kuromi_(Special_Cat)	
1	2			50	10							3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0			Setsuko_(Special_Cat)	
1	2			50	10							4375|5740|8680|12460|17360|29680|45150|65100|103600|208600			0			Nebaaru-kun_(Special_Cat)	
3	3			50	0							2			2	10|35|0	1|195|1	Catornado_(Super_Rare_Cat)	0
1	3			50	0		1000000!0|10!31|10!36|5!40|1!42					1	第3進化後體力與攻擊力上升！<br>使封印我方角色特殊效果的古代詛咒無效化！<br>取得讓古代種攻擊力下降的能力！		0	0|27|5		Red_Riding_Mina_(Special_Cat)	0
4	2			60	70							1			2			Baby_Gao_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!35|3!36|1!40		0|27|10|2|20|0|0|0|0|0|0|29|8|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後體力、移動速度、<br>攻擊力、射程皆會獲得提升！<br>還能夠將敵人的移動變慢效果無效化！		2			Crazed_Yuki_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|5!36|1!43		0|14|0|0|0|0|0|0|0|0|0|14|9|-1|0|15|10|32|50|0|0|0|0|0|0|15|7|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後攻擊力上升！		2			Shining_Amaterasu_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|5!38|1!43		0|10|10|0|0|23|50|0|0|0|0|46|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|47|0|0|0|0|0|0|0|0|0|56|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|61|10|3|30|0|0|0|0|0|0|82|14|-1|1|48|0|0|0|0|0|0|0|0|0|57|10|-1|1|45|0|0|0|0|0|0|0|0|0|54|10|-1|1		2	1	第3進化後體力上升！<br>同時體力下降時攻擊力上升<br>會再增加！		2			Splendid_Ganesha_(Uber_Rare_Cat)	70
3	3			50	0					50600		2			2	10|36|0	1|198|1	Cheerleader_Cat_(Super_Rare_Cat)	0
4	2			60	70							1			2			Tropical_Kalisa_(Uber_Rare_Cat)	70
4	2			60	70							1			2			Midsummer_Rabbit_(Uber_Rare_Cat)	70
3	3			50	70		500000!0|1!164|3!36|3!37|3!39|3!40					2	第3進化後<br>攻擊力大幅上升！		2			Sunny_Neneko_(Super_Rare_Cat)	70
2	2			50	0							5			3	2|29|2		Funghi_(Rare_Cat)	0
1	2			50	0							5			0			Tanky_(Special_Cat)	0
1	2			50	0							5			0			White_Cat_(Special_Cat)	0
1	2			50	0							5			0			Fortressy_(Special_Cat)	0
2	2			50	0							5			3	2|30|1		Futenyan_(Rare_Cat)	
2	3			50	0		200000!0|20!168|15!170|1!171					3	第3進化後體力與攻擊力上升！<br>更獲得了超獸特效！		3	1|115|5		Awa-Odori_Cat_(Rare_Cat)	0
4	3			60	70		1000000!0|15!36|1!40		0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|3|10|40|40|39|120|0|0|0|0|3|7|-1|0|46|1|0|0|0|0|0|0|0|0|55|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後攻擊速度上升<br>同時對上紅色敵人很耐打的能力<br>將提升為超耐打！		2			Pai-Pai_(Uber_Rare_Cat)	70
3	3			50	0							2			2	10|13|0	1|199|1	Express_Cat_(Super_Rare_Cat)	0
1	2			50	0							4			0			Crazed_Baozi_Cat_(Special_Cat)	0
4	3			60	70		1000000!0|15!38|1!40		0|2|10|40|40|39|120|0|0|0|0|2|7|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|53|0|0|0|0|0|0|0|0|0|65|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後攻擊速度上升！<br>並且對上飄浮敵人很耐打的能力<br>將提升為超耐打！		2			Strike_Unit_R.E.I._(Uber_Rare_Cat)	70
3	3			50	0							2			2	10|14|0	1|201|1	Little_Leaguer_Cat_(Super_Rare_Cat)	0
4	3			60	70		1000000!0|6!38|3!40|1!42			50500		1			2			Madoka_Kaname_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!35|3!36|3!40|1!161			50500		1			2			Homura_Akemi_(Uber_Rare_Cat)	70
4	2			60	70					50500		1			2			Sayaka_Miki_(Uber_Rare_Cat)	70
4	2			60	70					50500		1			2			Mami_Tomoe_(Uber_Rare_Cat)	70
4	2			60	70					50500		1			2			Kyoko_Sakura_(Uber_Rare_Cat)	70
3	2			50	70					50500		2			2			Kyubey_(Super_Rare_Cat)	70
2	2			50	80					50500		3			3			Madoka_Cat_(Rare_Cat)	80
2	2			50	80					50500		3			3			Homura_Cat_(Rare_Cat)	80
2	2			50	80					50500		3			3			Sayaka_Cat_(Rare_Cat)	80
2	2			50	80					50500		3			3			Mami_Cat_(Rare_Cat)	80
2	2			50	80					50500		3			3			Kyoko_Cat_(Rare_Cat)	80
2	3			50	0					50500		5			3	2|173|4	13|9|0	Li'l_Madoka_(Rare_Cat)	0
1	3			50	0					50500		5			0		2|178|2	Li'l_Homura_(Special_Cat)	0
2	2			50	0					50500		5			3	2|174|4		Kyubey_Cat_(Rare_Cat)	0
4	3			60	70		1000000!0|1!161|5!39|1!36			50500		1	第3進化後攻擊力與<br>射程獲得提升！<br>並且取得使惡魔動作停止的能力！		2			Lilith_Cat_(Uber_Rare_Cat)	70
2	3			50	0					50500		3			3	1|174|5	1|384|1	Food_Stall_Cat_(Rare_Cat)	0
4	4			60	70		1000000!0|4!35|7!36|4!37|3!39|3!40	1000000!0|1!179|6!168|2!170|3!41	0|3|10|40|40|39|120|0|0|0|0|3|7|-1|0|17|10|2|20|4|4|0|0|0|0|17|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	1	第3進化後射程上升！<br>攻擊範圍也擴大！	第4進化後攻擊力上升！<br>對上不死生物和古代種很耐打，<br>並且必定能使其攻擊力下降！	2			Mighty_Kat-A-Pult_(Uber_Rare_Cat)	70
4	4			60	70		1000000!0|3!38|3!35|6!36|6!37|3!40	1000000!0|2!180|3!171|5!169|5!31|5!30	0|51|10|20|20|23|50|0|0|0|0|60|7|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|59|0|0|0|0|0|0|0|0|0|79|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	1	第3進化後<br>攻擊速度上升！	第4進化後生産速度加快！<br>而且體力、攻擊速度與射程皆會獲得提升，<br>還能夠將敵人的打飛效果無效化！	2			Mighty_Drednot_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|7!38|4!36|4!37|3!39|3!40		0|10|10|57|57|5|50|0|0|0|0|10|7|-1|0|53|0|0|0|0|0|0|0|0|0|65|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|59|0|0|0|0|0|0|0|0|0|79|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	1	第3進化後<br>體力與擊退次數上升！		2			Mighty_Bomburr_(Uber_Rare_Cat)	70
3	3			50	70		500000!0|1!38|4!35|2!36|1!37|1!40		0|50|10|3|30|200|200|0|0|0|0|59|4|-1|0|18|10|16|70|0|0|0|0|0|0|18|5|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	2	第3進化後<br>體力與移動速度上升！同時使<br>不死生物動作變慢的時間增長！		2			Vaulter_Cat_(Super_Rare_Cat)	70
2	3			50	80		200000!0|1!33|2!31|3!32|2!34|2!35		0|57|0|0|0|0|0|0|0|0|0|77|3|-1|0|54|10|5|50|0|0|0|0|0|0|66|2|-1|0|20|10|16|70|0|0|0|0|0|0|20|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	3	第3進化後體力大幅上升！<br>同時射程也會增加，使不死生物<br>動作停止的時間也增長！		3			Gardener_Cat_(Rare_Cat)	80
1	2	可利用外部特典獲得		50	0					50600		5			0			Neko_Hakase_(Special_Cat)	
4	3			60	70		1000000!0|1!38|5!37|1!161		0|3|10|5|50|0|0|0|0|0|0|63|8|-1|0|55|0|0|0|0|0|0|0|0|0|67|9|-1|0|49|0|0|0|0|0|0|0|0|0|58|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	1	第3進化後體力上升！<br>同時偶爾會打飛惡魔<br>並取得使動作變慢的能力！		2			Yuletide_Nurse_(Uber_Rare_Cat)	70
1	3			50	60				0|57|0|0|0|0|0|0|0|0|0|77|6|-1|0|17|10|2|20|2|2|0|0|0|0|17|4|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	910|1750|2800|4200|5950|8050|10500|13300|16450|19950			0		1|136|0	Li'l_Fish_Cat_(Special_Cat)	60
1	3			50	60				0|62|10|4|40|4|4|0|0|0|0|83|4|-1|0|11|10|28|100|0|0|0|0|0|0|11|4|-1|0|55|0|0|0|0|0|0|0|0|0|67|6|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	1260|2100|3360|5040|7140|9660|12600|15960|19740|23940			0		1|137|0	Li'l_Lizard_Cat_(Special_Cat)	60
1	3			50	60				0|58|10|3|30|0|0|0|0|0|0|78|4|-1|0|44|0|0|0|0|0|0|0|0|0|53|6|-1|0|54|10|5|50|0|0|0|0|0|0|66|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	1400|2450|4340|6860|10010|13790|18200|23240|28910|35210			0		1|138|0	Li'l_Titan_Cat_(Special_Cat)	60
3	3			50	70		500000!0|3!33|3!30|3!34|1!43|1!160			50700		2	第3進化後<br>攻擊次數上升<br>再生產的時間也會縮短！		2			Years-End_Neneko_(Super_Rare_Cat)	70
2	2			50	0					50700		5			3	2|38|0		PIKOTARO_(Rare_Cat)	0
4	3			60	70		1000000!0|5!37|1!43		0|51|10|20|20|23|50|0|0|0|0|60|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|50|10|3|30|200|200|0|0|0|0|59|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	1	第3進化後體力、<br>移動速度、攻擊力皆會獲得提升！		2			Wrathful_Poseidon_(Uber_Rare_Cat)	70
1	2			50	0					50700		5			0			CPAC_(Special_Cat)	0
4	2			60	70					50800		1			2			Miko_Mitama_(Uber_Rare_Cat)	70
2	3			50	70		200000!0|3!167|3!168|3!169|3!170|3!171			50800		200|400|700|1100|1600|2200|2900|3700|4600|5600	第3進化後性能有很大變化！<br>更獲得了超獸特效！		3	11|64|8		Killer_Cat_(Rare_Cat)	70
2	3			50	0					50800		5			3	2|39|0	2|90|1	Hiroshi_Mihara_(Rare_Cat)	0
1	2			50	0					50800		5			0			Nazousagi_(Special_Cat)	
4	3			60	70		1000000!0|3!38|7!35|2!37|7!39|4!40		0|50|10|2|20|200|200|0|0|0|0|59|7|-1|0|53|0|0|0|0|0|0|0|0|0|65|9|-1|0|45|0|0|0|0|0|0|0|0|0|54|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50900	1	1	第3進化後<br>體力與攻擊速度上升！同時可將<br>敵人的攻擊力下降無效化！		2			Sarukani_(Uber_Rare_Cat)	70
1	3			50	0		1000000!0|10!38|10!35|10!37|10!39|1!42			50900		1	第3進化後體力與攻擊力上升！<br>使封印我方角色特殊效果的古代詛咒無效化！<br>取得有時候讓古代種動作停止的能力！		0	0|36|5		Miyamoku_Musashi_(Special_Cat)	0
2	3			50	0					50900		3			3	10|15|0	1|205|1	Curling_Cat_(Rare_Cat)	0
2	3			50	80		200000!0|2!33|2!31|1!32|3!34|2!35		0|38|0|0|0|0|0|0|0|0|0|38|3|-1|0|18|10|16|70|0|0|0|0|0|0|18|2|-1|0|50|10|1|10|200|200|0|0|0|0|59|1|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50900	1	3	第3進化後體力大幅上升！<br>同時射程也會增加！		3			Welterweight_Cat_(Rare_Cat)	80
4	2			60	70					51000		1			2			Mobius_(Uber_Rare_Cat)	70
3	2			50	70					51000		2			2			Belial_(Super_Rare_Cat)	70
1	2			50	0					51000		3			0			Happy_100_(Special_Cat)	0
2	3			50	0					51000		3			3	1|129|5	1|337|1	Eggy_Cat_(Rare_Cat)	0
4	3			60	70		1000000!0|1!164|5!39|2!161			51000		1	第3進化後<br>取得超生命體特效能力！<br>還能將敵人的攻擊力下降效果無效化！		2			Springtime_Kenshin_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|1!35|5!36|1!161			51000		1	第3進化後變為只能攻擊<br>紅色敵人與惡魔，但是能<br>使毒擊與烈波傷害無效化！		2			Bunny_&_Canard_(Uber_Rare_Cat)	70
3	3			50	70		500000!0|1!164|3!31|3!34|3!37|3!40			51000		2	第3進化後<br>取得有時候給予鋼鐵敵人<br>各種的妨害效果的能力！		2			Easter_Neneko_(Super_Rare_Cat)	70
4	2			60	70					51000		1			2			Shadow_Gao_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|6!38|2!35|4!36|6!39|3!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|65|10|5|50|1|1|600|600|2800|2800|89|12|-1|1|25|10|50|500|0|0|0|0|0|0|31|14|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60000	2	1	第3進化後全體能力皆會增加！<br>同時能使飄浮敵人與天使敵人<br>動作變慢時間增長！		2			Trickster_Himeyuri_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|4!38|4!35|8!36|2!37|3!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|51|10|20|20|24|60|0|0|0|0|60|12|-1|1|27|10|1|10|0|0|0|0|0|0|29|14|-1|1|45|0|0|0|0|0|0|0|0|0|54|10|-1|1	60000	1	1	第3進化後體力與攻擊力上升！<br>同時能使降低紅色敵人攻擊力<br>的時間增長！		2			Sea_Maiden_Ruri_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|6!35|4!36|6!37|2!39|3!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60000	1	1	第3進化後<br>增加擊退次數與攻擊速度獲得提升！		2			Queen_Reika_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!40		0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|44|0|0|0|0|0|0|0|0|0|53|9|-1|0|48|0|0|0|0|0|0|0|0|0|57|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60000	1	1	第3進化後體力、<br>移動速度與攻擊力上升！		2			HMS_Princess_(Uber_Rare_Cat)	70
